"","PUMA00","PUMA10","ADJINC","AGEP","CIT","COW","ENG","FER","INTP","JWMNP","LANX","MAR","MIG","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RETP","SCH","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","ANC1P05","ANC1P12","DECADE","DIS","ESR","FOD1P","HICOV","NATIVITY","NOP","OCCP10","OCCP12","PERNP","PINCP","POBP05","POBP12","PRIVCOV","PUBCOV","RAC1P","SCIENGP","WAOB","FENGP","PWGTP"
"17706",-9,8513,1041654,36,5,1,3,NA,0,10,1,1,1,3,5,3,3,3,0,0,0,1,9,0,1,0,0,55000,40,-9,210,6,2,1,NA,1,2,NA,"N.A.","6200",55000,55000,-9,303,1,2,1,NA,3,0,13
"17707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17710",-9,7901,1041654,55,1,NA,NA,NA,0,NA,2,1,1,2,5,2,2,3,0,0,0,1,18,0,2,0,0,0,NA,-9,195,NA,2,6,NA,1,1,NA,"","",0,0,-9,6,1,2,1,NA,1,0,25
"17711",-9,6502,1041654,33,4,2,2,2,0,20,1,4,3,2,5,2,2,3,0,0,0,1,21,0,2,0,0,33000,40,-9,239,7,2,1,2310,1,2,NA,"N.A.","2010",33000,33000,-9,373,1,2,8,2,3,0,5
"17712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17713",-9,5917,1041654,23,1,1,1,2,0,NA,1,5,3,2,5,2,2,3,4000,0,0,1,15,0,2,0,0,2000,60,-9,210,NA,2,6,NA,2,1,NA,"N.A.","8800",2000,6000,-9,6,2,2,8,NA,1,0,32
"17714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17715",-9,7902,1024037,49,1,6,NA,NA,0,60,2,1,1,3,5,3,3,3,0,0,0,1,21,40000,1,0,0,0,35,-9,32,NA,2,1,5501,1,1,NA,"N.A.","6420",40000,40000,-9,18,1,2,1,1,1,0,19
"17716",-9,3745,1024037,42,5,1,4,2,0,30,1,5,1,3,5,3,3,3,0,0,0,1,9,0,2,0,0,4000,20,-9,210,7,2,1,NA,2,2,NA,"N.A.","4760",4000,4000,-9,303,2,2,8,NA,3,0,14
"17717",-9,3712,1041654,42,4,2,1,2,0,NA,1,1,1,2,5,2,2,3,0,0,0,1,9,0,2,0,0,3400,15,-9,210,6,2,6,NA,1,2,NA,"N.A.","4600",3400,3400,-9,303,2,1,1,NA,3,0,7
"17718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17721",-9,3747,1008425,64,1,1,NA,NA,0,40,2,5,1,3,5,3,3,3,0,0,0,1,21,0,2,0,0,99000,40,-9,599,NA,2,1,5507,1,1,NA,"N.A.","0050",99000,99000,-9,6,1,2,2,1,1,0,14
"17722",-9,1306,1041654,46,1,1,NA,2,0,NA,2,1,1,2,2,2,1,2,0,0,0,1,22,0,2,10000,0,0,NA,-9,940,NA,2,3,2314,1,1,NA,"N.A.","2600",0,10000,-9,42,2,1,1,2,1,0,33
"17723",-9,3722,1041654,55,4,6,2,NA,0,NA,1,1,1,3,5,3,3,3,0,0,0,1,21,55000,2,0,0,0,40,-9,720,7,2,1,6200,1,2,NA,"N.A.","0420",55000,55000,-9,233,2,1,6,2,4,0,11
"17724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17727",5200,-9,1071861,48,4,1,3,2,0,40,1,1,1,3,5,3,3,3,0,0,0,1,1,0,2,0,0,14000,40,290,-9,5,2,1,NA,2,2,NA,"5620","N.A.",14000,14000,303,-9,2,2,1,NA,3,0,9
"17728",-9,6504,1024037,53,4,NA,1,NA,0,NA,1,1,1,2,5,2,2,3,0,0,0,1,21,0,2,0,0,0,NA,-9,210,4,2,6,5507,1,2,NA,"","",0,0,-9,303,1,2,1,1,3,0,14
"17729",-9,3755,1041654,50,5,NA,4,2,0,NA,1,2,1,2,5,2,2,3,0,0,710,1,6,0,2,0,0,0,NA,-9,210,5,2,6,NA,2,2,NA,"","",0,710,-9,303,2,2,1,NA,3,0,15
"17730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17731",-9,7322,1041654,57,5,NA,NA,NA,0,NA,2,5,1,2,5,2,2,3,0,0,0,1,9,0,1,0,8400,0,NA,-9,210,5,2,6,NA,1,2,NA,"","",0,8400,-9,303,2,1,1,NA,3,0,64
"17732",-9,8512,1024037,57,4,1,2,NA,8000,NA,1,1,1,3,5,1,3,3,0,0,0,1,16,0,1,0,0,0,NA,-9,999,4,2,6,NA,1,2,NA,"N.A.","4000",0,8000,-9,247,1,2,6,NA,4,1,13
"17733",2202,-9,1071861,35,4,1,1,2,0,20,1,5,1,3,5,3,3,3,0,0,0,1,16,0,2,0,0,31000,40,416,-9,5,2,1,NA,1,2,NA,"4760","N.A.",31000,31000,212,-9,1,2,1,NA,4,0,49
"17734",8115,-9,1094136,55,1,2,NA,NA,0,45,2,1,1,3,5,3,3,3,0,0,0,1,16,0,2,0,0,25000,40,32,-9,NA,2,1,NA,1,1,NA,"5000","N.A.",25000,25000,8,-9,1,2,1,NA,1,0,17
"17735",-9,3712,1024037,60,4,1,1,NA,0,NA,1,1,1,2,1,2,1,3,0,0,0,1,19,0,1,0,0,0,NA,-9,210,3,2,3,NA,2,2,NA,"N.A.","1010",0,0,-9,303,2,2,1,NA,3,0,18
"17736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17737",-9,7309,1041654,51,1,6,NA,NA,50,45,2,1,1,3,5,3,3,3,0,0,0,1,19,15000,1,0,0,0,50,-9,11,NA,2,1,NA,1,1,NA,"N.A.","9310",15000,15050,-9,48,1,2,1,NA,1,0,14
"17738",-9,7320,1041654,41,1,6,NA,2,3400,NA,2,5,1,3,5,3,3,3,0,0,0,1,19,1,2,0,0,0,16,-9,210,NA,2,1,NA,2,1,NA,"N.A.","4810",1,3401,-9,6,2,2,1,NA,1,0,44
"17739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17740",3402,-9,1094136,41,4,1,1,2,0,NA,1,1,1,2,5,2,2,3,0,0,0,1,16,0,2,0,0,0,NA,210,-9,6,2,6,NA,1,2,NA,"5700","N.A.",0,0,303,-9,1,2,1,NA,3,0,11
"17741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17745",-9,7307,1008425,53,1,3,NA,NA,0,8,2,1,1,3,5,3,3,3,0,0,0,1,21,0,2,0,0,19000,35,-9,51,NA,2,1,1901,1,1,NA,"N.A.","2310",19000,19000,-9,34,1,2,1,2,1,0,21
"17746",4500,-9,1071861,26,1,1,NA,NA,0,10,2,5,1,3,5,3,3,3,0,0,0,1,16,0,1,0,0,32000,40,924,-9,NA,2,1,NA,2,1,NA,"7630","N.A.",32000,32000,6,-9,2,2,1,NA,1,0,21
"17747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17748",2406,-9,1071861,30,1,1,NA,2,0,25,2,5,3,3,5,3,3,3,0,0,0,1,21,0,2,0,0,41000,40,290,-9,NA,2,1,6004,1,1,NA,"0120","N.A.",41000,41000,6,-9,1,2,1,2,1,0,25
"17749",-9,3100,1024037,51,1,NA,NA,NA,0,NA,2,5,3,2,3,2,2,3,0,0,0,1,16,0,1,9000,0,0,NA,-9,939,NA,2,6,NA,1,1,NA,"","",0,9000,-9,48,2,1,1,NA,1,0,14
"17750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17753",-9,102,1024037,50,4,3,3,2,0,15,1,1,1,3,5,3,3,3,0,0,0,1,16,0,2,0,0,20000,30,-9,706,5,2,1,NA,1,2,NA,"N.A.","2540",20000,20000,-9,207,1,2,6,NA,4,0,13
"17754",3502,-9,1071861,60,1,3,NA,NA,0,10,2,1,1,3,5,3,3,3,0,0,64000,1,23,0,2,0,0,12000,15,94,-9,NA,2,1,3700,1,1,NA,"2320","N.A.",12000,76000,33,-9,1,2,1,1,1,0,3
"17755",2707,-9,1094136,61,4,1,2,NA,0,30,1,1,1,3,5,3,3,3,0,0,0,1,22,0,2,0,0,105000,40,782,-9,4,2,1,2306,1,2,NA,"1530","N.A.",105000,105000,240,-9,1,2,6,2,4,0,18
"17756",-9,7321,1008425,58,4,6,3,NA,0,5,1,1,1,3,5,3,3,3,0,0,0,1,16,40000,1,0,0,0,40,-9,999,5,2,1,NA,1,2,NA,"N.A.","9520",40000,40000,-9,303,1,2,1,NA,3,1,13
"17757",-9,106,1024037,21,1,1,NA,NA,0,NA,2,5,1,3,1,1,1,2,0,0,0,1,19,0,1,0,0,500,23,-9,996,NA,2,3,NA,2,1,NA,"N.A.","4720",500,500,-9,6,2,2,9,NA,1,0,9
"17758",2409,-9,1094136,41,1,6,1,2,10,NA,1,5,1,3,5,3,3,3,0,0,0,1,21,60000,2,0,0,0,40,237,-9,NA,2,1,6203,1,1,NA,"4965","N.A.",60000,60010,6,-9,1,2,1,2,1,0,14
"17759",-9,9703,1041654,27,1,3,NA,2,0,15,2,1,1,3,5,3,3,3,0,0,0,1,21,0,2,0,0,35000,30,-9,50,NA,2,1,2313,1,1,NA,"N.A.","2310",35000,35000,-9,6,1,2,1,2,1,0,13
"17760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17762",-9,9501,1041654,55,4,3,1,NA,0,25,1,1,1,3,5,3,3,3,0,0,0,1,16,0,1,0,0,76000,40,-9,720,5,2,1,NA,1,2,NA,"N.A.","9120",76000,76000,-9,233,1,2,6,NA,4,0,23
"17763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17764",-9,2902,1024037,48,4,3,NA,2,0,30,2,1,1,3,5,3,3,3,0,0,0,1,21,0,2,0,0,55000,55,-9,210,4,2,1,3700,1,2,NA,"N.A.","2320",55000,55000,-9,303,1,2,1,1,3,0,14
"17765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17766",4900,-9,1094136,23,4,1,1,NA,0,40,1,1,1,3,1,1,1,2,0,0,0,1,16,0,1,0,0,3500,2,795,-9,7,2,1,NA,2,2,NA,"4760","N.A.",3500,3500,233,-9,2,2,6,NA,4,0,12
"17767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17770",6110,-9,1071861,55,4,3,2,NA,0,5,1,1,1,3,5,3,3,3,0,0,0,1,16,0,2,0,0,4000,12,210,-9,3,2,1,NA,1,2,NA,"4600","N.A.",4000,4000,303,-9,1,2,9,NA,3,0,11
"17771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17773",2102,-9,1094136,52,1,NA,NA,NA,0,NA,2,1,1,2,5,2,2,3,20000,0,0,1,19,0,2,0,0,0,NA,924,-9,NA,2,6,NA,1,1,NA,"","",0,20000,6,-9,1,1,1,NA,1,0,34
"17774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17778",-9,1906,1024037,60,1,2,2,NA,12000,20,1,1,1,3,5,3,3,3,0,0,12000,1,22,0,2,0,0,15000,25,-9,210,NA,2,1,2304,1,1,NA,"N.A.","2200",15000,39000,-9,6,1,2,1,2,1,0,15
"17779",-9,2500,1024037,27,1,1,NA,NA,0,20,2,1,1,3,5,3,3,3,0,0,0,1,21,10000,1,0,0,50000,50,-9,939,NA,2,1,6200,1,1,NA,"N.A.","6005",60000,60000,-9,6,1,2,1,2,1,0,17
"17780",-9,3766,1041654,35,1,1,1,2,0,NA,1,5,1,3,1,2,1,2,16000,0,0,1,18,0,2,0,0,0,NA,-9,210,NA,2,3,NA,2,1,NA,"N.A.","0020",0,16000,-9,6,2,2,1,NA,1,0,17
"17781",4000,-9,1094136,33,1,1,NA,2,0,141,2,1,1,3,5,3,3,3,0,0,0,1,21,0,2,0,0,61000,40,720,-9,NA,2,1,2100,1,1,NA,"1020","N.A.",61000,61000,6,-9,1,2,6,1,1,0,18
"17782",-9,8701,1008425,34,5,1,1,2,0,15,1,4,1,3,5,3,3,3,0,0,0,1,19,0,2,0,0,40000,40,-9,210,5,2,1,NA,1,2,NA,"N.A.","5000",40000,40000,-9,303,1,2,1,NA,3,0,29
"17783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17785",-9,7114,1041654,64,1,NA,NA,NA,0,NA,2,1,1,2,5,2,2,3,0,0,0,1,19,0,2,0,14400,0,NA,-9,22,NA,2,6,NA,1,1,NA,"","",0,14400,-9,6,1,1,1,NA,1,0,23
"17786",7601,-9,1071861,58,1,1,NA,NA,0,20,2,1,1,3,5,3,3,3,0,0,0,1,21,0,1,0,0,151000,40,89,-9,NA,2,1,1901,1,1,NA,"0050","N.A.",151000,151000,17,-9,1,2,1,2,1,0,23
"17787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17788",6400,-9,1071861,36,1,NA,NA,2,0,NA,2,1,1,2,5,2,2,2,0,0,0,1,20,0,2,0,0,0,NA,32,-9,NA,2,6,NA,1,1,NA,"","",0,0,6,-9,1,2,1,NA,1,0,15
"17789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17791",-9,3735,1041654,64,1,NA,1,NA,0,NA,1,2,1,2,5,2,2,3,0,0,0,1,11,0,2,7200,10200,0,NA,-9,210,NA,1,6,NA,1,1,NA,"","",0,17400,-9,6,2,1,8,NA,1,0,8
"17792",7607,-9,1094136,33,1,1,NA,NA,0,30,2,1,1,3,5,3,3,3,0,0,0,1,23,0,1,0,0,190000,60,22,-9,NA,2,1,5507,1,1,NA,"2100","N.A.",190000,190000,6,-9,1,2,1,1,1,0,11
"17793",-9,7313,1041654,27,1,1,NA,2,0,15,2,5,1,3,5,3,3,3,0,0,0,1,21,0,2,0,0,16800,30,-9,924,NA,2,1,2304,1,1,NA,"N.A.","5240",16800,16800,-9,6,1,2,1,2,1,0,32
"17794",-9,7306,1041654,51,5,1,3,NA,0,4,1,4,1,2,5,2,2,3,0,0,0,1,1,0,2,0,0,30100,40,-9,210,5,2,1,NA,1,2,NA,"N.A.","8740",30100,30100,-9,303,1,2,8,NA,3,0,18
"17795",7502,-9,1071861,28,4,1,2,NA,0,25,1,5,1,3,5,3,3,3,0,0,0,1,16,0,1,0,0,28000,40,210,-9,6,2,1,NA,2,2,NA,"5610","N.A.",28000,28000,303,-9,2,2,8,NA,3,0,19
"17796",-9,3701,1024037,34,1,1,NA,NA,0,NA,2,5,1,2,1,2,1,3,0,0,0,1,16,0,1,0,0,0,NA,-9,920,NA,2,3,NA,2,1,NA,"N.A.","6240",0,0,-9,6,2,2,9,NA,1,0,57
"17797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17799",-9,3727,1008425,24,1,6,1,2,0,NA,1,5,1,3,5,3,3,3,2500,0,0,1,19,14000,2,0,0,0,99,-9,706,NA,2,1,NA,2,1,NA,"N.A.","4350",14000,16500,-9,6,2,2,6,NA,1,0,12
"17800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17801",-9,3761,1008425,48,1,1,NA,NA,0,NA,2,5,2,3,5,3,3,3,0,0,0,1,21,0,1,0,0,0,NA,-9,128,NA,1,6,6004,1,1,NA,"N.A.","6440",0,0,-9,6,1,2,1,2,1,0,31
"17802",-9,6503,1008425,38,1,7,NA,NA,2000,10,2,1,3,2,3,2,2,2,0,0,0,1,21,1000,1,0,0,455000,50,-9,924,NA,2,1,6203,1,1,NA,"N.A.","4920",456000,458000,-9,6,1,2,1,2,1,0,16
"17803",6114,-9,1071861,43,4,1,1,NA,0,45,1,1,1,3,5,3,3,3,0,0,0,1,14,0,1,0,0,41000,40,212,-9,5,2,1,NA,2,2,NA,"8965","N.A.",41000,41000,303,-9,2,2,8,NA,3,0,7
"17804",-9,6505,1041654,57,1,1,NA,NA,0,40,2,1,1,3,5,3,3,3,0,0,0,1,20,0,2,0,0,110000,50,-9,142,NA,2,1,NA,1,1,NA,"N.A.","3255",110000,110000,-9,42,1,2,1,NA,1,0,12
